202062	Gastrodia gracilis	細赤箭
202063	Gastrodia javanica	爪哇赤箭
422076	Gastrodia nipponica	日本赤箭
202064	Gastrodia peichatieniana	秋赤箭
202065	Gastrodia pubilabiata	冬赤箭
400919	Gastrodia shimizuana	清水氏赤箭
424968	Gastrodia sui	蘇氏赤箭
426887	Gastrodia theana	短柱赤箭
422073	Gastrodia uraiensis	烏來赤箭
202890	Gaultheria cumingiana	白珠樹
202891	Gaultheria itoana	高山白珠樹
429855	Gayliella flaccida	優美仙菜
123672	Gelidiella acerosa	匐枝凝花菜
416968	Gelidiella fanii	
123812	Gelidiopsis hachijoensis	叉枝擬石花藻
123813	Gelidiopsis repens	匍匐擬石花
123814	Gelidiopsis variabilis	多變擬石花
123652	Gelidium amansii	安曼司石花菜
123653	Gelidium corneum pinnatum	
123654	Gelidium crinale	細毛石花菜
123655	Gelidium divaricatum	雙叉石花菜
123656	Gelidium elegans	優美石花菜
123657	Gelidium foliaceum	葉狀匍匐石花菜
123658	Gelidium japonicum	日本石花菜
417008	Gelidium johnstonii	
123659	Gelidium kintaroi	鈍頂石花菜
123660	Gelidium latiusculum	寬葉石花菜
123661	Gelidium pacificum	太平洋石花菜
123662	Gelidium planiusculum	扁枝石花菜
123663	Gelidium pusillim	
123664	Gelidium pusillum	匍匐石花菜
123665	Gelidium yamadae	密枝石花菜
122440	Geminella interrupta	雙胞藻屬
417566	Gendarussa vulgaris	小駁骨丹
203396	Geniostoma rupestre	偽木荔枝
203360	Gentiana arisanensis	阿里山龍膽
400945	Gentiana bambuseti	竹林龍膽
400864	Gentiana davidii formosana	臺灣龍膽
203362	Gentiana flavo-maculata flavo-maculata	黃斑龍膽
203363	Gentiana flavomaculata yuanyanghuensis	鴛鴦湖龍膽
203364	Gentiana horaimontana	高山龍膽
203365	Gentiana itzershanensis	伊澤山龍膽
203366	Gentiana kaohsiungensis	高雄龍膽
203367	Gentiana scabrida punctulata	黑斑龍膽
203368	Gentiana scabrida scabrida	玉山龍膽
203369	Gentiana tarokoensis	太魯閣龍膽
203370	Gentiana tatakensis	塔塔加龍膽
203371	Gentiana tentyoensis	厚葉龍膽
203372	Gentiana tenuissima	臺東龍膽
202066	Geodorum densiflorum	垂頭地寶蘭
204302	Geophila herbacea	苞花蔓
203405	Geranium carolinianum	野老鸛草
203406	Geranium hayatanum	單花牻牛兒苗
417837	Geranium molle	柔毛牻牛兒苗
203407	Geranium nepalense thunbergii	牻牛兒苗
400946	Geranium pusillum	小花尨牛兒苗
203408	Geranium robertianum	漢紅魚腥草
203409	Geranium suzukii	山牻牛兒苗
203410	Geranium wilfordii	老鸛草
202484	Gerbera anandria	大丁草
123677	Gibsmithia hawaiiensis	夏威夷黏枝藻
201539	Gigantochloa aspera	菲律賓巨草竹
123687	Gigartina flabelliformis	
123688	Gigartina intermedia	
418202	Ginkgo biloba	銀杏
200697	Giraldiella levieri	絲灰蘚
204917	Girardinia diversifolia	蠍子草
417933	Gladiolus gandavensis	唐菖蒲
203487	Glechoma hederacea grandis	金錢薄荷
203143	Gleditsia rolfei	恆春皂莢
202317	Glehnia littoralis	濱防風
202731	Glinus lotoides	虎咬癀
202732	Glinus oppositifolius	假繁縷
422048	Glochidion kusukusense	高士佛饅頭果
422047	Glochidion ovalifolium	卵葉饅頭果
202991	Glochidion philippicum	菲律賓饅頭果
202992	Glochidion puberum	紅毛饅頭果
202993	Glochidion rubrum	細葉饅頭果
425309	Glochidion triandrum	裏白饅頭果
202994	Glochidion zeylanicum	錫蘭饅頭果
202995	Glochidion zeylanicum lanceolatum	披針葉饅頭果
202996	Glochidion zeylanicum tomentosum	赤血仔
122155	Gloeoactinium limneticum	
122449	Gloeocystis gigas	
122451	Gloeocystis planctonica	
122453	Gloeocystis sp.	
122455	Gloeocystis vesiculosa	
122492	Gloeotila pelagica	
122493	Gloeotilopsis planctonica	
123679	Gloiopeltis complanata	小海蘿
123680	Gloiopeltis furcata	海蘿
123681	Gloiopeltis tenax	鹿角海蘿
200698	Glossadelphus alaris	臺灣扁棉蘚
200699	Glossadelphus lingulatus	舌葉扁棉蘚
202485	Glossocardia bidens	香茹
201540	Glyceria leptolepis	假鼠婦草
203144	Glycine dolichocarpa	扁豆莢大豆
418380	Glycine max	大豆
203145	Glycine max formosana	臺灣大豆
203146	Glycine tabacina	澎湖大豆
203147	Glycine tomentella	闊葉大豆
204454	Glycosmis citrifolia	石苓舅
427074	Glycosmis parviflora	山桔
426868	Glycosmis parviflora erythrocarpa	長果山桔
200804	Glyphomitrium calycinum	暖地高領蘚
200805	Glyphomitrium formosanum	臺灣高領蘚
200806	Glyphomitrium formosanum serratum	鋸齒臺灣高領蘚
201015	Glyphothecium sciuroides	直稜蘚
202486	Gnaphalium adnatum	紅面番
202487	Gnaphalium calviceps	直莖鼠麴草
202488	Gnaphalium hypoleucum amoyense	假秋鼠麴草
202489	Gnaphalium hypoleucum hypoleucum	秋鼠麴草
202490	Gnaphalium involucratum ramosum	分枝鼠麴草
202491	Gnaphalium involucratum simplex	細葉鼠麴草
202492	Gnaphalium japonicum	父子草
202493	Gnaphalium luteoalbum affine	鼠麴草
202494	Gnaphalium luteoalbum luteoalbum	絲綿草
202495	Gnaphalium pensylvanicum	匙葉鼠麴草
400930	Gnaphalium polycaulon	多莖鼠麴舅
202496	Gnaphalium purpureum	鼠麴舅
202497	Gnaphalium spicatum	裏白鼠麴草
122079	Golenkinia brevispina	
122080	Golenkinia paucispina	
122081	Golenkinia radiata	
122082	Golenkinia radiata radiata	
122281	Golenkinopsis minutissima	
122282	Golenkinopsis solitaria solitaria	
200590	Gollania arisanensis	阿里山粗枝蘚
200591	Gollania benguetensis	碧瑤粗枝蘚
200592	Gollania clarescens	扭尖粗枝蘚
200593	Gollania cylindricarpa	筒形粗枝蘚
424969	Gollania flagellata	鞭毛粗枝蘚
200594	Gollania japonica	日本粗枝蘚
200595	Gollania philippinensis	菲律賓粗枝蘚
200596	Gollania robusta	大粗枝蘚
200597	Gollania ruginosa	皺葉粗枝蘚
200598	Gollania varians	多變粗枝蘚
202790	Gomphandra luzoniensis	呂宋毛蕊木
203488	Gomphostemma callicarpoides	臺灣錐花
202683	Gomphrena celosioides	假千日紅
418413	Gomphrena globosa	千日紅
122002	Gonatozygon kinakani	
122003	Gonatozygon kinakani kinahani	
205556	Goniophlebium formosanum	臺灣水龍骨
203662	Goniothalamus amuyon	恒春哥納香
122511	Goniotrichum elegans	
122550	Gonium formosum	
122551	Gonium pectorale	
122552	Gonium sociale sociale	
202791	Gonocaryum calleryanum	柿葉茶茱萸
204918	Gonostegia hirta	糯米團
400875	Gonostegia matsudae	小葉石薯
204920	Gonostegia pentandra	五蕊石薯
202067	Goodyera arisanensis	阿里山斑葉蘭
202068	Goodyera biflora	大花斑葉蘭
427284	Goodyera bomiensis	波密斑葉蘭
202070	Goodyera daibuzanensis	大武斑葉蘭
202071	Goodyera foliosa	厚唇斑葉蘭
202072	Goodyera fumata	尾唇斑葉蘭
202073	Goodyera grandis	毛苞斑葉蘭
202074	Goodyera kwangtungensis	花格斑葉蘭
202075	Goodyera matsumurana	銀線蓮
202076	Goodyera maximowicziana	短穗斑葉蘭
202077	Goodyera nankoensis	南湖斑葉蘭
202078	Goodyera pendula	垂葉斑葉蘭
202079	Goodyera procera	穗花斑葉蘭
202080	Goodyera repens	南投斑葉蘭
424982	Goodyera robusta	滇藏斑葉蘭
202081	Goodyera schlechtendaliana	斑葉蘭
202082	Goodyera seikoomontana	哥綠懷蘭
202083	Goodyera velutina	鳥嘴蓮
428617	Goodyera velutina albo-nervosa	斑紋鳥嘴蓮
202084	Goodyera viridiflora	綠花斑葉蘭
202085	Goodyera yamiana	蘭嶼金銀草
202086	Goodyera yangmeishanensis	小小班葉蘭
204816	Gordonia axillaris	大頭茶
417953	Gossypium baradense	海島棉
417970	Gossypium herbaceum	草棉
418045	Gossypium hirsutum	陸地棉
420441	Gottschelia schizopleura	
123738	Graacilaria spinulosa	刺龍鬚菜
123739	Gracilaria arcuata	弓龍鬚菜
123740	Gracilaria blodgettii	芋根龍鬚菜
123741	Gracilaria bursa-pastoris	脆江蘺
123742	Gracilaria canaliculata	粗管龍鬚菜
123743	Gracilaria chorda	繩龍鬚菜
123744	Gracilaria coronopifolia	傘房龍鬚菜
123745	Gracilaria edulis	可食江蘺
416158	Gracilaria firma	粗龍鬚菜
123747	Gracilaria gigas	粗龍鬚菜
123748	Gracilaria gracilis	
416428	Gracilaria huangii	黃氏龍鬚菜
123749	Gracilaria incurvata	捲葉龍鬚菜
123750	Gracilaria punctata	斑江蘺
123751	Gracilaria salicornia	縊龍鬚菜
123752	Gracilaria spinulosa	刺邊江蘺
123754	Gracilaria srilankia	紫龍鬚菜
428966	Gracilaria taiwanensis	
417031	Gracilaria tenuistipitata liui	細基江蘺
123755	Gracilaria textorii	葉龍鬚菜
123756	Gracilaria vieillardii	齒葉龍鬚菜
416429	Gracilariopsis chiangiii	江氏龍鬚菜
205491	Grammitis adspersa	無毛禾葉蕨
410846	Grammitis alepidota	無鱗禾葉蕨
205492	Grammitis congener	大武禾葉蕨
205493	Grammitis fenicis	短柄禾葉蕨
205494	Grammitis intromissa	大禾葉蕨
205501	Grammitis okuboi	梳葉蕨
205497	Grammitis reinwardtii	毛禾葉蕨
410838	Grammitis tenuisecta	細葉蒿蕨
202498	Grangea maderaspatana	線球菊
122320	Granulocystis helenae	
122321	Granulocystopsis pseudocoronata	
123843	Grateloupia angusta	
123758	Grateloupia carnosa	肉質蜈蚣藻
123759	Grateloupia filicina	蜈蚣藻
429462	Grateloupia huangiae	
123760	Grateloupia livida	舌狀蜈蚣藻
123845	Grateloupia okamuraii	
417038	Grateloupia orientalis	
123846	Grateloupia ramosissima	繁枝蜈蚣藻
123761	Grateloupia sparsa	稀毛蜈蚣藻
417039	Grateloupia taiwanensis	臺灣蜈蚣藻
424224	Grewia abutilifolia	茼麻葉捕魚木
424226	Grewia biloba	厚葉捕魚木
203717	Grewia eriocarpa	大葉捕魚木
203718	Grewia piscatorum	小葉捕魚木
203719	Grewia rhombifolia	菱葉捕魚木
123523	Griffithsia coacta	凋毛藻
123524	Griffithsia subcylindrica	亞圓柱形凋毛藻
200322	Grimmia affinis	近緣紫萼蘚
200323	Grimmia elongata	長枝紫萼蘚
200324	Grimmia handelii	韓氏紫萼蘚
200325	Grimmia ovalis	卵葉紫萼蘚
200326	Grimmia pulvinata	墊叢紫萼蘚
204303	Guettarda speciosa	葛塔德木
417598	Guizotia abyssinica	小油菊
203351	Gymnema sylvestre	武靴藤
205108	Gymnocarpium oyamense	羽節蕨
205109	Gymnocarpium remote-pinnatum	細裂羽節蕨
417718	Gymnocoronis spilanthoides	光冠水菊
420442	Gymnomitrion concinnatum	
204969	Gymnopetalum chinense	裸瓣瓜
201895	Gymnosiphon aphyllus	小水玉簪
200435	Gymnostomiella longinervis	長肋疣壺蘚
200391	Gymnostomum aurantiacum	橙色淨口蘚
200392	Gymnostomum inconspicuum	淨口蘚
123525	Gymnothamnion elegans	
121887	Gymnozyga moniformis	
204970	Gynostemma pentaphyllum	絞股藍
202499	Gynura bicolor	紅鳳菜
202500	Gynura divaricata formosana	白鳳菜
202501	Gynura elliptica	蘭嶼木耳菜
202502	Gynura japonica	黃花三七草
417999	Gypsophila paniculata	宿根滿天星
202087	Habenaria ciliolaris	玉蜂蘭
202088	Habenaria dentata	白鳳蘭
202089	Habenaria iyoensis	岩坡玉鳳蘭
202090	Habenaria longiracema	長穗玉鳳蘭
400850	Habenaria pantlingiana	叉瓣玉鳳蘭
202092	Habenaria petelotii	毛唇玉鳳蘭
202093	Habenaria polytricha	裂瓣玉鳳蘭
202094	Habenaria stenopetala	狹辦玉鳳蘭
430005	Habenaria tsaiana	蔡氏玉鳳蘭
201541	Hackelochloa granularis	亥氏草
122545	Haematococcus lacustris	
122546	Haematococcus pluvialis	
418240	Haematoxylum campechianum	墨水樹
123809	Halichrysis micans	扁葉囊藻
121669	Halimeda cuneata	楔形仙掌藻
121671	Halimeda discoidea	盤狀仙掌藻
121672	Halimeda incrassata	厚節仙掌藻
121673	Halimeda macroloba	大葉仙掌藻
121675	Halimeda opuntia	仙掌藻
121676	Halimeda velasquezii	未狀仙掌藻
201888	Halodule pinifolia	線葉二藥藻
201889	Halodule uninervis	單脈二藥藻
423981	Halophila beccarii	貝氏鹽藻
201732	Halophila decipiens	毛葉鹽藻
417040	Halophila euphlebia	卵葉鹽藻
201733	Halophila ovalis	卵葉鹽藻
123540	Haloplegma duperreyi	毬藻
203416	Haloragis micrantha	小二仙草
123762	Halymenia dilatata	平展海膜
123847	Halymenia durvillaei ceylanica	
123763	Halymenia floresii	海膜
123764	Halymenia formosa	臺灣海膜
123765	Halymenia microcarpa	小果海膜
201016	Hampeella pallens	漢氏蘚
424964	Hancockia uniflora	漢考克蘭
200757	Haplocladium angustifolium	小羽蘚
200758	Haplocladium capillatum spurio-capillatum	
200759	Haplocladium larminatii	薄葉小羽蘚
200760	Haplocladium larminatii vissima	
200761	Haplocladium microphyllum	細葉小羽蘚
200762	Haplohymenium formosanum	臺灣多枝蘚
200763	Haplohymenium longinerve	長肋多枝蘚
200764	Haplohymenium pseudo-triste	擬多枝蘚
200765	Haplohymenium sieboldii	多枝蘚
200766	Haplohymenium triste	小多枝蘚
421529	Haplomitrium blumii	
421530	Haplomitrium mnioides	
202095	Haraella retrocalla	香蘭
421265	Harpalejeunea filicuspis	鐮葉蘚
422077	Hayata merrillii	全唇早田蘭
424983	Hayata tabiyahanensis	裂唇早田蘭
418001	Hedera helix	常春藤
202295	Hedera rhombea formosana	臺灣常春藤
200807	Hedwigia ciliata	虎尾蘚
202279	Hedychium coronarium	穗花山奈
204305	Hedyotis biflora	雙花耳草
204306	Hedyotis brachypoda	擬定經草
204307	Hedyotis butensis	臭涼喉茶
204308	Hedyotis chrysotricha	金毛耳草
204309	Hedyotis corymbosa	繖花龍吐珠
204310	Hedyotis diffusa	定經草
204311	Hedyotis hedyotidea	南投涼喉茶
426210	Hedyotis pinifolia	松葉耳草
204313	Hedyotis strigulosa parvifolia	脈耳草
204314	Hedyotis tenelliflora	纖花耳草
424215	Hedyotis uncinella	長節耳草
204315	Hedyotis verticillata	粗葉耳草
418387	Helianthus annuus	向日葵
416297	Helianthus debilis cucumerifolius	瓜葉向日葵
418055	Helichrysum bracteatum	麥稈菊
203975	Helicia cochinchinensis	紅葉樹
203976	Helicia formosana	山龍眼
203977	Helicia rengetiensis	蓮花池山龍眼
200553	Helicodontium formosicum	臺灣旋齒蘚
418348	Heliconia psittacorum	豔紅赫蕉
203704	Helicteres augustifolia	山芝麻
201542	Helictotrichon abietetorum	冷杉異燕麥
203454	Heliotropium formosanum	山豆根
203455	Heliotropium indicum	狗尾草
203456	Heliotropium procumbens depressum	伏毛天芹菜
123792	Helminthocladia australis	蠕枝藻
205392	Helminthostachys zeylanica	錫蘭七指蕨
201805	Helonias umbellata	臺灣胡麻花
422138	Helwingia japonica taiwaniana	臺灣青莢葉
201543	Hemarthria compressa	扁穗牛鞭草
201806	Hemerocallis aurantiaca	橙萱
418168	Hemerocallis fulva	萱草
204542	Hemiboea bicornuta	臺灣半蒴苣苔
418275	Hemidiodia ocimifolia	擬鴨舌癀舅
204502	Hemigraphis cumingiana	直立半插花
204503	Hemigraphis primulifolia	恆春半插花
204504	Hemigraphis reptans	匍匐半插花
204598	Hemiphragma heterophyllum	腰只花
202096	Hemipilia cordifolia	玉山一葉蘭
202503	Hemistepta lyrata	泥胡菜
420443	Herbertus aduncus	
420444	Herbertus dicranus	長角剪葉蘚
420445	Herbertus kurzii	
420446	Herbertus longispinus	
203705	Heritiera littoralis	銀葉樹
202097	Herminium lanceum	細葉零餘子草
400866	Hernandia nymphaeifolia	蓮葉桐
200767	Herpetineuron toccoae	羊角蘚
123526	Herpochondria elegans	美麗小枝藻
123566	Herposiphonia subdisticha	二列爬管藻
200599	Herzogiella perrobusta	黑澤蘚
202098	Hetaeria biloba	圓唇伴蘭
424247	Hetaeria oblongifolia	長橢圓葉伴蘭
418276	Heteropappus hispidus arenarius	濱狗娃花
200700	Heterophyllium affine	腐木蘚
200701	Heterophyllium nemorosum	
201544	Heteropogon contortus	黃茅
430011	Heteropolygonatum altelobatum	臺灣黃精
420447	Heteroscyphus argutus argutus	
420448	Heteroscyphus argutus brevidens	
420449	Heteroscyphus aselliformis	
420450	Heteroscyphus coalitus	
420451	Heteroscyphus lophocoleoides	
420452	Heteroscyphus planus	
420453	Heteroscyphus saccogynoides	
420454	Heteroscyphus splendens	
420455	Heteroscyphus tener	
420456	Heteroscyphus tridentatus	
420457	Heteroscyphus turgidus	
420459	Heteroscyphus zollingeri pluridentatus	
420458	Heteroscyphus zollingeri zollingeri	
416402	Heterosiphonia crispella	捲枝異管藻
203352	Heterostemma brownii	布朗藤
430689	Hevea brasiliensis	巴西橡膠樹
204670	Hewittia malabarica	吊鐘藤
430256	Hibiscus asper	糙葉木槿
417843	Hibiscus cannabinus	洋麻
203683	Hibiscus mutabilis	木芙蓉
418392	Hibiscus rosa-sinensis	朱槿
417846	Hibiscus sabdariffa	洛神葵
203684	Hibiscus surattensis	刺芙蓉
203685	Hibiscus syriacus	木槿
203686	Hibiscus taiwanensis	山芙蓉
203687	Hibiscus tiliaceus	黃槿
202504	Hieracium morii	森氏山柳菊
200909	Himantocladium cyclophyllum	闊葉波葉蘚
200910	Himantocladium formosicum	臺灣波葉蘚
200911	Himantocladium loriforme	波葉蘚
200912	Himantocladium plumula	小波葉蘚
417740	Hippeastrum equestre	孤挺花
202605	Hippobroma longiflora	馬醉草
203864	Hiptage benghalensis	猿尾藤
205134	Histiopteris incisa	栗蕨
122156	Hofmania agricana	
203334	Holarrhena pubescens	止瀉木
427226	Holcoglossum pumilum	
202099	Holcoglossum quasipinifolium	撬唇蘭
201545	Holcus lanatus	絨毛草
200221	Holomitrium densifolium	密葉荷領蘚
200222	Holomitrium densifolium pseudautoicum	臺灣格氏苞領蘚
425285	Homalanthus fastuosus	圓葉血桐
200913	Homalia trichomanoides	扁枝蘚
200914	Homalia trichomanoides japonica	日本扁枝蘚
200916	Homaliadelphus sharpii	夏氏擬扁枝蘚
200915	Homaliadelphus sharpii rotundatus	夏氏擬扁枝蘚
200917	Homaliadelphus targionianus	擬扁枝蘚
200918	Homaliadelphus targionianus rotundatus	擬扁枝蘚變種
200919	Homaliodendron exiguum	小樹平蘚
200920	Homaliodendron flabellatum	樹平蘚
200921	Homaliodendron javanicum	爪哇樹平蘚
200922	Homaliodendron ligulifolium	舌葉樹平蘚
200923	Homaliodendron microdendron	鈍葉樹平蘚
200924	Homaliodendron obtusatum	
200925	Homaliodendron opacum	濁葉樹平蘚
200926	Homaliodendron pygmaeum	矮株樹平蘚
200927	Homaliodendron scalpellifolium	刀葉樹平蘚
200928	Homaliodendron undulatum	波葉樹平蘚
204990	Homalium cochinchinensis	天料木
201153	Homalomena kelungensis	基隆扁葉芋
201154	Homalomena philippinensis	菲律賓扁葉芋
417636	Homalomena rubescens	心葉春雪芋
200506	Homalothecium laevisetum	無疣同蒴蘚
200507	Homalothecium leucodonticaule	同蒴蘚
200508	Homalothecium perimbricatum	密葉同蒴蘚
200600	Homomallium connexum	東亞毛灰蘚
200601	Homomallium simlaense	毛灰蘚
202997	Homonoia riparia	水楊梅
200602	Hondaella brachytheciella	擬灰蘚
200466	Hookeria acutifolia	尖葉油蘚
200483	Hookeriopsis pappeana	
200484	Hookeriopsis utacamundiana	擬油蘚
201546	Hordeum vulgare	大麥
200986	Horikawaea nitida	兜葉蘚
122494	Hormidium subtile	
203854	Houttuynia cordata	蕺菜
416385	Hoya carnosa	毬蘭
417637	Hoya kerrii	心葉毬蘭
204870	Humulus scandens	葎草
426986	Huperzia appressa	小杉葉石杉
407699	Huperzia carinata	覆葉石松
407723	Huperzia cryptomeriana	柳杉葉蔓石松
426987	Huperzia cunninghamioides	寬葉石松
426988	Huperzia fargesii	銳葉石松
426989	Huperzia fordii	福氏石松
426990	Huperzia phlegmaria	垂枝石松
426991	Huperzia quasipolytrichoides	反捲葉石杉
426992	Huperzia salvinioides	小垂枝石松
426993	Huperzia serrata	千層塔
425186	Huperzia sieboldii	鱗葉石松
426994	Huperzia somae	相馬氏石杉
425183	Huperzia squarrosa	杉葉石松
122322	Hyaloraphidium contotum	
122323	Hyaloraphidium rectum	
121888	Hyalotheca dissiliens	
121889	Hyalotheca dissiliens dissiliens	
121890	Hyalotheca mucosa mucosa	
121891	Hyalotheca sp.	
205000	Hybanthus enneaspermus	鼠鞭草
204264	Hydrangea angustipetala	狹瓣八仙花
204265	Hydrangea anomala	藤繡球
204266	Hydrangea aspera	高山藤繡球
204267	Hydrangea chinensis	華八仙
431168	Hydrangea densifolia	臺灣草紫陽花
204268	Hydrangea integrifolia	大枝掛繡球
204269	Hydrangea longifolia	長葉繡球
418297	Hydrangea macrophylla	繡球花
204270	Hydrangea paniculata	水亞木
201734	Hydrilla verticillata	水王孫
201735	Hydrocharis dubia	水虌
417654	Hydrocleys nymphoides	水金英
202318	Hydrocotyle batrachium	臺灣天胡荽
202319	Hydrocotyle benguetensis	菲島天胡荽
202320	Hydrocotyle dichondroides	毛天胡荽
202321	Hydrocotyle keelungensis	基隆天胡荽
417927	Hydrocotyle leucocephala	香菇草
202322	Hydrocotyle nepalensis	乞食碗
202323	Hydrocotyle setulosa	阿里山天胡荽
202324	Hydrocotyle sibthorpioides	天胡荽
418042	Hydrocotyle vulgaris	野天胡荽
122012	Hydrodictyon reticulatum	
200393	Hydrogonium anceps	扁葉石灰蘚
200394	Hydrogonium subpellucidum hyaloloma	
204709	Hydrolea zeylanica	探芹草
431564	Hydrolithon boergesenii	密孢水石藻
123622	Hydrolithon farinosum	水石藻
429854	Hydropuntia eucheumatoides	麒麟龍鬚菜
200493	Hygrohypnum smithii	水灰蘚
418313	Hygrophila corymbosa	繖花水蓑衣
418024	Hygrophila difformis	異葉水蓑衣
204505	Hygrophila lancea	水蓑衣
204506	Hygrophila pogonocalyx	大安水蓑衣
204507	Hygrophila polysperma	小獅子草
204508	Hygrophila salicifolia	柳葉水蓑衣
417727	Hygrophila stricta	刻脈水蓑衣
201547	Hygroryza aristata	水禾
200137	Hylocomiastrum himalayanum	喜馬拉雅塔蘚
200138	Hylocomium splendens	塔蘚
203148	Hylodesmum densum	菱葉山螞蝗
203149	Hylodesmum laterale	琉球山螞蝗
203150	Hylodesmum leptopus	細梗山螞蝗
203151	Hylodesmum podocarpum	圓菱葉山螞蝗
203152	Hylodesmum podocarpum oxyphyllum	小山螞蝗
202100	Hylophila nipponica	蘭嶼袋唇蘭
204112	Hylotelephium subcapitatum	穗花八寶
201548	Hymenachne pseudointerrupta	膜稃草
418287	Hymenocallis speciosa	螫蟹百合
205264	Hymenophyllum badium	蕗蕨
205258	Hymenophyllum barbatum	華東膜蕨
205269	Hymenophyllum blandum	爪哇厚壁蕨
205270	Hymenophyllum denticulatum	厚壁蕨
205259	Hymenophyllum devolii	臺灣膜蕨
205260	Hymenophyllum fimbriatum	叢葉蕗蕨
205271	Hymenophyllum holochilum	南洋厚壁蕨
205265	Hymenophyllum javanicum	爪哇蕗蕨
205266	Hymenophyllum oligosorum	長毛蕗蕨
426995	Hymenophyllum paniculiflorum	圓錐孢膜蕨
426219	Hymenophyllum pilosissimum	星毛膜蕨
205267	Hymenophyllum polyanthos	細葉蕗蕨
205261	Hymenophyllum productum	南洋蕗蕨
205262	Hymenophyllum simonsianum	寬片膜蕨
205263	Hymenophyllum taiwanense	臺灣蕗蕨
205268	Hymenophyllum wrightii	萊氏蕗蕨
200395	Hymenostylium recurvirostrum	立膜蘚
409646	Hymenostylium recurvirostrum cylindricum	柱蒴立膜蘚
200396	Hyophila involuta	卷葉溼地蘚
200397	Hyophila propagulifera	芽胞溼地蘚
200398	Hyophila suzukii	
417891	Hyparrhenia hirta	紅鞘草
204762	Hypericum ascyron	連翹
204763	Hypericum erectum	小連翹
204764	Hypericum formosanum	臺灣金絲桃
204765	Hypericum geminiflorum	雙花金絲桃
204766	Hypericum geminiflorum geminiflorum	雙花金絲桃
204767	Hypericum geminiflorum simplicistylum	小雙花金絲桃
204768	Hypericum gramineum	細葉金絲桃
204769	Hypericum japonicum	地耳草
204770	Hypericum monogynum	金絲桃
400873	Hypericum nagasawae	玉山金絲桃
400874	Hypericum nakamurae	清水金絲桃
204773	Hypericum nokoense	能高金絲桃
204774	Hypericum patulum	金絲梅
204775	Hypericum sampsonii	元寶草
204776	Hypericum subalatum	方莖金絲桃
204777	Hypericum taihezanense	短柄金絲桃
123691	Hypnea boergesenii	密毛沙菜
123692	Hypnea cenomyce	頂盤沙菜
123693	Hypnea charoides	長枝沙菜
123694	Hypnea chordacea	簡枝沙菜
123695	Hypnea cornuta	星刺沙菜
123696	Hypnea esperi	小沙菜
123697	Hypnea hamulosa	硬沙菜
123698	Hypnea japonica	日本沙菜
123700	Hypnea nidulans	墊生沙菜
123701	Hypnea pannosa	巢沙菜
123702	Hypnea saidana	曲刺沙菜
123703	Hypnea spinella	刺沙菜
200097	Hypnodendron reinwardtii	樹灰蘚
200098	Hypnodendron vitiense	中南樹灰蘚
200603	Hypnum calcicolum	石灰灰蘚
200604	Hypnum cupressiforme	柏狀灰蘚
200605	Hypnum densirameum	密枝灰蘚
200606	Hypnum fauriei	傅氏灰蘚
200607	Hypnum kushakuense	屈尺灰蘚
200608	Hypnum macrogynum	粗雌灰蘚
200609	Hypnum pallescens	黃灰蘚
200610	Hypnum plumaeforme	大灰蘚
200611	Hypnum plumaeforme alare	翼葉大灰蘚
200612	Hypnum plumaeforme minus	小形大灰蘚
200613	Hypnum subimponens	溫帶灰蘚
200614	Hypnum subimponens ulophyllum	強彎溫帶灰蘚
200615	Hypnum tristo-viride	暗綠灰蘚
426745	Hypochaeris chillensis	智利貓耳菊
416298	Hypochaeris glabra	光貓兒菊
426853	Hypochaeris microcephala albiflora	白花貓耳菊
202505	Hypochaeris radicata	貓兒菊
205407	Hypodematium crenatum	腫足蕨
204509	Hypoestes cumingiana	槍刀菜
204510	Hypoestes purpurea	六角英
418178	Hypoestes sanguinolenta	嫣紅蔓
416417	Hypoglossum barbatum	鬚下舌藻
410163	Hypolepis alpina	臺灣姬蕨
410153	Hypolepis polypodioides	
205135	Hypolepis punctata	姬蕨
205136	Hypolepis tenuifolia	細葉姬蕨
201337	Hypolytrum nemorum	割雞芒
200477	Hypopterygium aristatum	銳刺孔雀蘚
429831	Hypopterygium fauriei	擬東亞孔雀蘚
200478	Hypopterygium formosanum	臺灣孔雀蘚
200479	Hypopterygium japonicum	東亞孔雀蘚
416262	Hypopterygium tamarisci	南亞孔雀蘚
200480	Hypopterygium tenellum	南亞孔雀蘚
201781	Hypoxis aurea	小金梅葉
203489	Hyptis brevipes	短柄香苦草
400947	Hyptis pectinata	櫛穗香苦草
203490	Hyptis rhomboides	頭花香苦草
203491	Hyptis spicigera	穗花香苦草
203492	Hyptis suaveolens	香苦草
430016	Ichnanthus pallens major	距花黍
204991	Idesia polycarpa	山桐子
202746	Ilex arisanensis	阿里山冬青
202747	Ilex asprella	燈稱花
202748	Ilex bioritsensis	苗栗冬青
202749	Ilex cochinchinensis	革葉冬青
202750	Ilex crenata	假黃楊
202751	Ilex ficoidea	臺灣糊樗
202752	Ilex formosana	糊樗
202753	Ilex goshiensis	圓葉冬青
202754	Ilex hayataiana	早田氏冬青
202755	Ilex integra	全緣葉冬青
202756	Ilex kusanoi	草野氏冬青
202757	Ilex lonicerifolia	忍冬葉冬青
202758	Ilex lonicerifolia matsudai	松田氏冬青
202759	Ilex maximowicziana	倒卵葉冬青
202760	Ilex micrococca	朱紅水木
