URL,Project,Station,Camera,FileName,DateTime,Species,Sex,Age,ID,IdvCount,Category,SciName,Behavior
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0080.JPG,,,,IMG_0080.JPG,2017-02-12 21:14:45,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0081.JPG,,,,IMG_0081.JPG,2017-02-12 21:14:46,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0082.JPG,,,,IMG_0082.JPG,2017-02-13 04:54:48,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0083.JPG,,,,IMG_0083.JPG,2017-02-13 04:54:50,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0084.JPG,,,,IMG_0084.JPG,2017-02-13 04:54:51,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0085.JPG,,,,IMG_0085.JPG,2017-02-13 04:54:51,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0086.JPG,,,,IMG_0086.JPG,2017-02-13 04:54:52,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0087.JPG,,,,IMG_0087.JPG,2017-02-13 04:54:53,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0088.JPG,,,,IMG_0088.JPG,2017-02-13 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0089.JPG,,,,IMG_0089.JPG,2017-02-13 19:42:17,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0090.JPG,,,,IMG_0090.JPG,2017-02-13 19:42:18,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0091.JPG,,,,IMG_0091.JPG,2017-02-13 19:42:19,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0092.JPG,,,,IMG_0092.JPG,2017-02-13 20:11:08,NA,NA,NA,NA,1,NA,NA,NA
